,Unnamed: 0.2,Unnamed: 0.1,url,Context,Unnamed: 0,RE_pred
201,4201,4201,https://migri.fi/en/faq-employment,"In order for the applications to be decided at the same time, it is important that both you and your family member include in your applications all the necessary information and attachments.",2351.0,"['Entity1: you, Entity2: family member, Relation: None, Qualifier: None', 'Entity1: applications, Entity2: information and attachments, Relation: requirement, Qualifier: None']"
202,4202,4202,https://migri.fi/en/faq-employment,You do not have the right to work while your first application for a residence permit on the basis of employment is still being processed.,2353.0,"['you, residence permit, requirement', 'residence permit, processing, processing_time']"
203,4203,4203,https://migri.fi/en/faq-employment,Work for which a residence permit is not required is an exception to this rule.,2354.0,[]
204,4204,4204,https://migri.fi/en/faq-employment,"Note, however, that you will be allowed to work in this way without a residence permit only until the expiry of your visa or exemption from visa.",2355.0,"['Entity1: residence permit, Entity2: work, Relation: requirement, Qualifier Key: None, Qualifier Value: None']"
205,4205,4205,https://migri.fi/en/faq-employment,"If you have already been granted a residence permit on the basis of employment or some other residence permit on the basis of which you are entitled to work, you may continue the work that you are entitled to do in the same field during the processing of your extended permit on condition that you have applied for an extended permit before the expiry of your previous permit.",2356.0,"['Entity1, Entity2, Relation, Qualifier Key: Qualifier Value', 'residence permit, employment, requirement, employment type: on the basis of employment or some other residence permit on which you are entitled to work', 'employment, extended permit, requirement, condition: during the processing of your extended permit on condition that you have applied for an extended permit before the expiry of your previous permit']"
206,4206,4206,https://migri.fi/en/faq-employment,You may begin working when you have been granted a residence permit including the right to work.,2357.0,"['residence permit, right to work', 'requirement', 'including the right to work', 'residence permit, right to work, requirement, including, the right to work']"
207,4207,4207,https://migri.fi/en/faq-employment,"Your right to work is valid as soon as you receive notification of the decision, even if you have not received your residence permit card yet.",2358.0,"['Entity1: right to work, Entity2: notification of decision, Relation: validity, Qualifier Key: None, Qualifier Value: None']"
208,4208,4208,https://migri.fi/en/faq-employment,"If you have a Finnish residence permit, you may travel to other countries in the Schengen area for a short period of time, but you are not allowed to take paid employment there.",2359.0,"['Finnish residence permit, other countries in Schengen area, requirement, length, short period of time']"
209,4209,4209,https://migri.fi/en/faq-employment,"If you wish to live or work in another country in the Schengen area, you need to contact the authorities of that country to determine the type of permit required.",2360.0,"['live or work, country, requirement, None', 'Schengen area, country, requirement, None', 'authorities, type of permit, requirement, None']"
210,4210,4210,https://migri.fi/en/faq-employment,"Regardless of the type of residence permit (A, B or P) or the reasons why it was granted, a Finnish residence permit allows you to visit other countries in the Schengen area for no more than 90 days at a time.",2361.0,"['Finnish residence permit, Schengen area, requirement, Visit limit, no more than 90 days']"
211,4211,4211,https://migri.fi/en/faq-employment,"This is the longest total consecutive time you may spend outside Finland in other Schengen countries, not just in one country.",2362.0,"['Longest total consecutive time, Schengen countries, location_of_stay, outside Finland']"
212,4212,4212,https://migri.fi/en/faq-employment,A residence permit issued by another Schengen country allows you to travel to Finland for a period of no more than 90 days at a time.,2363.0,"['residence permit, Schengen country, issued_by, None', 'travel, Finland, where, None', 'travel to Finland, 90 days, length, no more than']"
213,4213,4213,https://migri.fi/en/faq-employment,"If you do not have a residence permit issued by Finland, you may not stay any longer than that, and you may not take paid employment.",2364.0,"['residence permit, Finland, issued_by, ', 'paid employment, you, take, ', 'Finland, stay, requirement, length: any longer than that']"
214,4214,4214,https://migri.fi/en/faq-employment,Your residence permit for an employed person entitles you to work in any or several occupations of your choosing.,2366.0,"['Entity1: residence permit, Entity2: work, Relation: eligible_for, Qualifier: occupations of your choosing']"
215,4215,4215,https://migri.fi/en/faq-employment,"For more information, see Changing jobs.",2367.0,[]
216,4216,4216,https://migri.fi/en/faq-employment,"Your residence permit for an employed person entitles you to work in one or more professional fields, depending on the number of professional fields for which you have originally applied for a permit.",2368.0,"['Entity1: residence permit, Entity2: employed person, Relation: entitlement, Qualifier Key: professional field, Qualifier Value: one or more']"
217,4217,4217,https://migri.fi/en/faq-employment,All Finnish residence permits entitle you to study in Finland.,2371.0,"['residence permit, study in Finland, entitlement, None']"
218,4218,4218,https://migri.fi/en/faq-employment,"Please note, however, that if the purpose of your residence in Finland changes from employment to studying, for example, you must apply for a new residence permit for studies.",2372.0,"['Entity1: residence permit, Entity2: employment, Relation: change of purpose, Qualifier Key: required document, Qualifier Value: residence permit for studies']"
219,4219,4219,https://migri.fi/en/faq-employment,"If you are entering Finland as a lecturer on the basis of an invitation or agreement, you do not need a residence permit for an employed person.",2374.0,"['Entering Finland, lecturer, employed person, requirement, on the basis of an invitation or agreement']"
220,4220,4220,https://migri.fi/en/faq-employment,"However, you must have a valid visa or be a citizen of a visa-exempt country.",2375.0,"['Entity1: visa, Entity2: citizen, Relation: country_of_citizenship', 'Entity1: visa, Entity2: visa-exempt country, Relation: requirement']"
221,4221,4221,https://migri.fi/en/faq-employment,"You may work for no more than 90 days, until your visa or visa exemption period expires.",2376.0,"['Entity1, Entity2, Relation, Qualifier Key: Qualifier Value ', '""you"", ""visa or visa exemption period"", ""length"", ""no more than"", ""90 days""']"
222,4222,4222,https://migri.fi/en/faq-employment,"If you are entering Finland for an assignment lasting more than 90 days, you must apply for a residence permit which is granted separately for lecturing.",2377.0,"['entering Finland, residence permit, requirement, length: more than 90 days', 'assignment, residence permit, requirement, length: more than 90 days', 'residence permit, lecturing, requirement, granted separately']"
223,4223,4223,https://migri.fi/en/faq-employment,"If the company does not require you to reside in Finland, you cannot be granted a residence permit on the basis of work.",2380.0,"['company, residence permit, requirement, None', 'You, residence permit, eligibility, based on work', 'Finland, residence, None, None']"
224,4224,4224,https://migri.fi/en/faq-employment,A residence permit on the basis of work is only granted for such work that requires the employee to reside in Finland.,2381.0,[]
225,4225,4225,https://migri.fi/en/faq-employment,Working remotely for a foreign company does not on its own constitute grounds for a residence permit on the basis of work.,2382.0,"['Entity1: working remotely, Entity2: residence permit, Relation: requirement, Additional Info: on the basis of work']"
226,4226,4226,https://migri.fi/en/faq-employment,Check the grounds on which you can apply for a residence permit in Finland on the basis of work.,2383.0,"['Entity: Finland, Entity: residence permit, Relation: basis of work, Qualifier Key: apply for, Qualifier Value: grounds on which']"
227,4227,4227,https://migri.fi/en/faq-employment,"No, it cannot, if you plan to apply for a residence permit on the basis of work.",2384.0,"['Entity1, Entity2, Relation, Qualifier Key: Qualifier Value']"
228,4228,4228,https://migri.fi/en/faq-employment,"Working remotely for a foreign company does not on its own constitute grounds for a residence permit on the basis of work, so you will have to apply for a residence permit on some other grounds.",2385.0,[]
229,4229,4229,https://migri.fi/en/faq-employment,Check the grounds for applying for a residence permit in Finland on the basis of work.,2386.0,"['Entity1: residence permit, Entity2: work, Relation: requirement']"
230,4230,4230,https://migri.fi/en/faq-employment,"If you apply for a residence permit on the basis of work, you will need to be paid a sufficient salary for the job for which you applied for a residence permit during the entire time your residence permit is valid.",2387.0,"['work, residence permit, apply', 'requirement', 'sufficient salary, entire time', 'work, residence permit, requirement, sufficient salary, entire time']"
231,4231,4231,https://migri.fi/en/faq-employment,The income from remote work is not taken into account in the application.,2388.0,"['income from remote work, application, not taken into account, None']"
232,4232,4232,https://migri.fi/en/faq-employment,"As regards other residence permits, the situation is considered case by case.",2389.0,[]
233,4233,4233,https://migri.fi/en/faq-employment,"Other grounds for residence permits are, for example, family ties, studies and remigration.",2390.0,"['Entity1: family ties, Entity2: residence permits, Relation: requirement']"
234,4234,4234,https://migri.fi/en/faq-employment,Read more about the grounds for applying for a residence permit.,2391.0,[]
235,4235,4235,https://migri.fi/en/faq-employment,You are allowed to work remotely for a foreign company when staying in Finland with a residence permit.,2392.0,"['Finland, residence permit, requirement, done_by, remote work', 'foreign company, residence permit, requirement, done_by, remote work']"
236,4236,4236,https://migri.fi/en/faq-employment,"However, you cannot be granted a residence permit on the basis of remote work.",2393.0,"['Entity1: residence permit, Entity2: remote work, Relation: eligibility, Qualifier: basis of']"
237,4237,4237,https://migri.fi/en/faq-employment,Visit the website of the Tax Administration to check on issues related to taxation.,2394.0,"['Tax Administration, website, where, None', 'taxation, issues, related to, None']"
238,4238,4238,https://migri.fi/en/faq-fast-track,Frequently asked questions: Fast track service,2395.0,[]
239,4239,4239,https://migri.fi/en/faq-fast-track,"No, you cannot make changes in your application after you have submitted it.",2397.0,"['entities are in bold, relations are in italics', 'No, you', 'your application']"
240,4240,4240,https://migri.fi/en/faq-fast-track,Here are some examples of why an application cannot be fast-tracked:,2398.0,[]
241,4241,4241,https://migri.fi/en/faq-fast-track,"If your application could not be fast-tracked, its processing follows the regular processing times, which vary depending on the type of application.",2399.0,"['application, fast-tracked, inability, None', 'processing times, regular processing, follows, None', 'application, processing times, type-dependent, None']"
242,4242,4242,https://migri.fi/en/faq-fast-track,"Yes, you can change the service point you selected.",2400.0,[]
243,4243,4243,https://migri.fi/en/faq-fast-track,Find the relevant contact details on the website of the Ministry for Foreign Affairs and book an appointment as instructed.,2401.0,"['website of the Ministry for Foreign Affairs, contact details, services, ']"
244,4244,4244,https://migri.fi/en/faq-fast-track,Please note that you might not be able to secure an appointment within five working days if you change your service point.,2402.0,"['appointment, service point, processing_time, time frame, five working days']"
245,4245,4245,https://migri.fi/en/faq-fast-track,"If you already are in Finland, you cannot submit a fast-track application.",2403.0,"['entities, Finland, location, None', 'entities, fast-track application, requirement, application_status: cannot submit']"
246,4246,4246,https://migri.fi/en/faq-fast-track,It is not possible to apply for an extended permit using the fast-track service.,2404.0,"['Entity1: extended permit, Entity2: fast-track service, Relation: application_form, Qualifier Key: method, Qualifier Value: not possible']"
247,4247,4247,https://migri.fi/en/faq-fast-track,"If your employer does not fill in the conditions of employment in Enter Finland for Employers within two working days after you have submitted your own application, your application will not be fast-tracked.",2406.0,"['Entity1: employer, Entity2: Enter Finland for Employers, Relation: requirement, Qualifier Key: time, Qualifier Value: within two working days', 'Entity1: application, Entity2: fast-track, Relation: negative condition, Qualifier Key: none, Qualifier Value: none']"
248,4248,4248,https://migri.fi/en/faq-fast-track,"Instead, your application will follow the regular processing times, which depend on the type of application.",2407.0,"['regular processing times, type of application, processing_time']"
249,4249,4249,https://migri.fi/en/faq-fast-track,"If you added the email address of your spouse to your application but he or she did not receive the code, please contact esupport@migri.fi.",2409.0,"['Entity1: esupport@migri.fi, Entity2: application, Relation: contact_info, Qualifier Key: None, Qualifier Value: None']"
250,4250,4250,https://migri.fi/en/faq-fast-track,"If your spouse is already in Finland, you cannot apply using the fast track service.",2410.0,"['Entity1: spouse, Entity2: Finland, Relation: already in, Qualifier: None', 'Entity1: you, Entity2: fast track service, Relation: eligibility, Qualifier: cannot apply']"
251,4251,4251,https://migri.fi/en/faq-fast-track,"When using the fast track service, family members must apply at the same time as the sponsor.",2411.0,"['family members, fast track service, application, None']"
252,4252,4252,https://migri.fi/en/faq-fast-track,It is not possible to apply using the fast track service if you do not pay for the application in Enter Finland before submitting it.,2413.0,"['Entity1: fast track service, Entity2: application, Relation: requirement, Qualifier: payment before submitting in Enter Finland']"
253,4253,4253,https://migri.fi/en/faq-fast-track,"If you apply for a residence permit using the fast-track service, you must pay the processing fee for your application in Enter Finland before submitting the application.",2414.0,"['residence permit, fast-track service, application, Enter Finland, processing fee', 'done_by, eligible_for, requirement', 'done_by: apply, eligible_for: residence permit, application: fast-track service, where: Enter Finland, requirement: processing fee', 'residence permit, apply, done_by', 'fast-track service, residence permit, eligible_for', 'processing fee, application, requirement, where, Enter Finland']"
254,4254,4254,https://migri.fi/en/faq-fast-track,Your employer cannot pay for your fast-track application.,2415.0,"['Entity: employer, Entity: fast-track application, Relation: cost, Qualifier: None']"
255,4255,4255,https://migri.fi/en/faq-fast-track,"If you are unable to pay for your application in Enter Finland, you must submit a normal application.",2416.0,"['Entity1: unable to pay, Entity2: normal application, Relation: requirement, Qualifier: payment method, Value: Enter Finland']"
256,4256,4256,https://migri.fi/en/faq-fast-track,"In that case, the processing of your application will follow the regular processing times, which vary depending on the type of application.",2417.0,[]
257,4257,4257,https://migri.fi/en/faq-fast-track,"If you have a residence permit in another EU country, you do not need a visa to enter Finland.",2419.0,"['residence permit, EU country, visa, Finland', 'requirement, citizenship', 'None', 'residence permit, EU country, requirement, citizenship, None', 'visa, Finland, requirement, citizenship, None']"
258,4258,4258,https://migri.fi/en/faq-fast-track,You can apply for a residence permit using the fast-track service without applying for a D visa.,2420.0,"['residence permit, fast-track service, application_form, None']"
259,4259,4259,https://migri.fi/en/faq-fast-track,"If you arrive from a country whose citizens are required to have a visa and you want to arrive in Finland immediately after receiving a positive decision on your application, you must also apply for a D visa.",2421.0,[]
260,4260,4260,https://migri.fi/en/faq-fast-track,"If you arrive from a visa-free country, you do not need a D visa.",2422.0,"['arrive, D visa, requirement, country type: visa-free']"
261,4261,4261,https://migri.fi/en/faq-fast-track,You must have a residence permit in order to work in Finland.,2424.0,"['residence permit, work, requirement']"
262,4262,4262,https://migri.fi/en/faq-fast-track,"Fast-track applications can only be submitted abroad, not in Finland.",2425.0,"['Entity1: fast-track applications, Entity2: abroad, Relation: where, Qualifier: submitted']"
263,4263,4263,https://migri.fi/en/faq-students,You can apply for a residence permit for studying when you have received a study place in a Finnish educational institution.,2492.0,"['study place, residence permit, requirement, activity, studying in Finnish educational institution']"
264,4264,4264,https://migri.fi/en/faq-students,Your studies must lead to a degree or a vocational qualification (occupation).,2493.0,"['degree/vocational qualification, studies, requirement']"
265,4265,4265,https://migri.fi/en/faq-students,"A residence permit can be issued for other studies, which do not lead to a degree or a vocational qualification, only on reasonable grounds.",2494.0,"['residence permit, studies, issued_by']"
266,4266,4266,https://migri.fi/en/faq-students,You must also have sufficient means for studying in Finland and a valid and sufficient health insurance.,2495.0,['entities and relations cannot be extracted from this sentence']
267,4267,4267,https://migri.fi/en/faq-students,Apply for a residence permit using the form OLE OPI via the e-service.,2496.0,"['residence permit, form OLE OPI, application_form, e-service']"
268,4268,4268,https://migri.fi/en/faq-students,Remember to include all the necessary attachments.,2497.0,[]
269,4269,4269,https://migri.fi/en/faq-students,You do not need to submit a new application.,2499.0,[]
270,4270,4270,https://migri.fi/en/faq-students,"However, you must notify the Finnish Immigration Service of the change, if you change",2500.0,[]
271,4271,4271,https://migri.fi/en/faq-students,"You do not need to notify us of the change if the level of the previous and the new school is the same (for example, if you change from a higher education institution to another).",2501.0,[]
272,4272,4272,https://migri.fi/en/faq-students,"If you will graduate and get your degree certificate within three months, you can apply for an extended permit for a person who has already completed a degree for work or to look for work.",2502.0,"['degree certificate, extended permit, requirement, application_time: within three months']"
273,4273,4273,https://migri.fi/en/faq-students,"When you get your degree certificate, you should submit it to the Finnish Immigration Service as an attachment to your application.",2503.0,"['degree certificate, Finnish Immigration Service, requirement, application_form: attachment']"
274,4274,4274,https://migri.fi/en/faq-students,"If you will graduate later than within three months, you should apply for an extended permit for studies.",2504.0,"['Entity1: you, Entity2: extended permit for studies, Relation: requirement, Qualifier: length: later than within three months']"
275,4275,4275,https://migri.fi/en/faq-students,"If you complete all of your studies in apprenticeship training, you will need a residence permit for an employed person (TTOL).",2505.0,"['Entity1: studies in apprenticeship training, Entity2: residence permit, Relation: requirement, Qualifier: employed person certificate, TTOL']"
276,4276,4276,https://migri.fi/en/faq-students,"You will also need a residence permit for an employed person, if half or more of the duration of your studies is apprenticeship training.",2506.0,"['residence permit, employed person, requirement, length, half or more of the duration of your studies is apprenticeship training']"
277,4277,4277,https://migri.fi/en/faq-students,"If you intend to complete less than half of your studies in apprenticeship training, you can study with a residence permit for studies.",2507.0,[]
278,4278,4278,https://migri.fi/en/faq-students,You can follow the status of your application in the online service Enter Finland.,2509.0,"['your application, the online service Enter Finland, where, status: Enter Finland']"
279,4279,4279,https://migri.fi/en/faq-students,"If the online service tells you that your application is pending, it means that the Finnish Immigration Service has received your application.",2510.0,"['online service, application, status, status, pending', 'Finnish Immigration Service, application, status, status, pending']"
280,4280,4280,https://migri.fi/en/faq-students,"If you have submitted your application on paper, the Finnish embassy or consulate will send the application to Finland by courier.",2511.0,"['Finnish embassy, consulate, where, sent application: by courier']"
281,4281,4281,https://migri.fi/en/faq-students,It may take several weeks for the application to arrive in Finland by courier.,2512.0,"['Entity1, Entity2, Relation, Qualifier Key: Qualifier Value ', '""application"", ""Finland"", ""where"", ""by courier""']"
282,4282,4282,https://migri.fi/en/faq-students,All you need to do is to wait.,2513.0,[]
283,4283,4283,https://migri.fi/en/faq-students,"If there is anything unclear in your application, the Finnish Immigration Service will ask you for further clarification.",2514.0,[]
284,4284,4284,https://migri.fi/en/faq-students,The authorities are obliged to ask for further clarifications if supplementary information is needed to make a decision on your application.,2515.0,[]
285,4285,4285,https://migri.fi/en/faq-students,"If the Finnish Immigration Service has requested further clarifications from you and you have sent all the requested information, all you need to do is to wait.",2516.0,"['Finnish Immigration Service, you, requirement, requested information: further clarifications']"
286,4286,4286,https://migri.fi/en/faq-students,The Finnish Immigration Service will contact you if there are any problems with the clarifications.,2517.0,"['Finnish Immigration Service, you, contact, None']"
287,4287,4287,https://migri.fi/en/faq-students,"If you submitted an online application, you can check the processing stage of your application in Enter Finland.",2518.0,"['online application, Enter Finland, description', 'processing stage, online application, description']"
288,4288,4288,https://migri.fi/en/faq-students,You can check the estimated processing time of a paper or online application and the applicationâs place in the processing queue by asking chatbot Kamu.,2519.0,"['chatbot Kamu, processing time, provide, none']"
289,4289,4289,https://migri.fi/en/faq-students,"During the peak season for studentsâ applications, you can follow our customer bulletins on the processing queue of residence permit applications.",2520.0,"['customer bulletins, processing queue, description', 'processing queue, residence permit applications, description']"
290,4290,4290,https://migri.fi/en/faq-students,Read more about processing times.,2521.0,[]
291,4291,4291,https://migri.fi/en/faq-students,Your application is pending when you have submitted the application and the necessary attachments and given your fingerprints at a Finnish mission or at a service point of the Finnish Immigration Service.,2522.0,"['submitted application, Finnish Immigration Service, done_by, location, Finnish mission/service point', 'necessary attachments, Finnish Immigration Service, done_by, location, Finnish mission/service point', 'fingerprints, Finnish Immigration Service, done_by, location, Finnish mission/service point']"
292,4292,4292,https://migri.fi/en/faq-students,The mission will send the paper application to Finland by courier.,2523.0,"['Entity1: mission, Entity2: paper application, Relation: where, Qualifier Key: by, Qualifier Value: courier']"
293,4293,4293,https://migri.fi/en/faq-students,It may take several weeks for the application to arrive in Finland.,2524.0,"['Entity1: application, Entity2: Finland, Relation: where, Qualifier Key: time, Qualifier Value: several weeks']"
294,4294,4294,https://migri.fi/en/faq-students,"Therefore, it takes much longer to process a paper application.",2525.0,"['Entity1, Entity2, processing_time, longer']"
295,4295,4295,https://migri.fi/en/faq-students,You or your educational institution cannot expedite the decision.,2526.0,[]
296,4296,4296,https://migri.fi/en/faq-students,Please fill in the application carefully and attach all the necessary attachments to the application.,2527.0,[]
297,4297,4297,https://migri.fi/en/faq-students,Missing information will delay the processing of the application.,2528.0,[]
298,4298,4298,https://migri.fi/en/faq-students,"You cannot speed up the processing of your matter by calling, e-mailing or visiting a service point.",2529.0,[]
299,4299,4299,https://migri.fi/en/faq-students,We will contact you if we need more information for your application.,2530.0,[]
300,4300,4300,https://migri.fi/en/faq-students,Information on the current processing situation and average processing times can be found on the page Processing times.,2531.0,"['processing situation, average processing times, description, None', 'processing situation, page, description, None', 'average processing times, page, description, None']"
301,4301,4301,https://migri.fi/en/faq-students,"When your application has been processed, you will receive the decision to your Enter Finland account.",2532.0,"['Entity1, Entity2, Relation, Qualifier Key: Qualifier Value ', '""application"", ""decision"", ""processing_time"", None']"
302,4302,4302,https://migri.fi/en/faq-students,You will be notified by text message and email that you can read the decision in Enter Finland.,2533.0,"['Entity1, Entity2, Relation, Qualifier Key: Qualifier Value']"
303,4303,4303,https://migri.fi/en/faq-students,"If the decision is positive, you will be manufactured a residence permit card.",2534.0,"['you, residence permit card', 'manufactured', 'you, residence permit card, manufactured, None']"
304,4304,4304,https://migri.fi/en/faq-students,The card will be sent to the mission where you proved your identity and gave your fingerprints.,2535.0,"['Entity1, Entity2, Relation, Qualifier Key: Qualifier Value', '""card"", ""mission"", ""sent to"", ""identity and fingerprints proven"" ']"
305,4305,4305,https://migri.fi/en/faq-students,It may take several weeks for the residence permit card to arrive by post.,2536.0,"['residence permit card, post, where, ']"
306,4306,4306,https://migri.fi/en/faq-students,"If you have applied for an extended permit in Finland, the card will be sent to the address that you have given in the application form.",2537.0,[]
307,4307,4307,https://migri.fi/en/faq-students,"If your address in Finland changes, please inform the Finnish Immigration Service of the change.",2538.0,"['address, Finnish Immigration Service, inform, None']"
308,4308,4308,https://migri.fi/en/faq-students,"If you meet the requirements for the permit, you can be granted a residence permit starting from the beginning of the following term or academic year.",2539.0,"['permit, term, granted, starting from, beginning of the following term or academic year']"
309,4309,4309,https://migri.fi/en/faq-students,"However, you need to make sure that your health insurance is valid for the entire duration of your stay in Finland.",2540.0,"['entities and relations can be subjective, so there may be other correct outputs', 'health insurance, stay in Finland, requirement, validity period']"
310,4310,4310,https://migri.fi/en/faq-students,"In addition, you must have sufficient financial resources for the whole duration of your studies.",2541.0,"['Entity1, Entity2, requirement, financial resources: for the whole duration of your studies']"
311,4311,4311,https://migri.fi/en/faq-students,Describe in your application how you intend to finance your stay in Finland during the first year of studies.,2542.0,"['Entity1, Entity2, Relation, Qualifier Key: Qualifier Value', 'You, stay, finance, during the first year of studies: in Finland']"
312,4312,4312,https://migri.fi/en/faq-students,"If you wish to get a decision on the expiry of your application, you need to cancel your application by submitting a free-form notification stating that you wish to cancel your application.",2543.0,"['Entity1: you, Entity2: application, Relation: cancellation, Qualifier: method - submitting a free-form notification stating that you wish to cancel your application.']"
313,4313,4313,https://migri.fi/en/faq-students,"Remember to include your customer number, name, age and address.",2544.0,"['customer number, information, requirement, None', 'name, information, requirement, None', 'age, information, requirement, None', 'address, information, requirement, None']"
314,4314,4314,https://migri.fi/en/faq-students,"You can submit your notification by email to migri@migri.fi or send it by post to the address PL 10, FI-00086 MAAHANMUUTTOVIRASTO.",2545.0,"['migri@migri.fi, email, has_contact_info, None', 'PL 10, FI-00086 MAAHANMUUTTOVIRASTO, address, None', 'notification, migri@migri.fi, done_by, None', 'notification, PL 10, FI-00086 MAAHANMUUTTOVIRASTO, done_by, None']"
315,4315,4315,https://migri.fi/en/faq-students,You can discuss the reimbursement of your tuition fee with your educational institution.,2546.0,"['Entity1: you, Entity2: tuition fee, Relation: reimbursement, Qualifier Key: with, Qualifier Value: your educational institution']"
316,4316,4316,https://migri.fi/en/faq-students,"You can be granted a residence permit for the entire time, if",2547.0,[]
317,4317,4317,https://migri.fi/en/faq-students,You should contact the German authorities to find out whether you need a residence permit in Germany.,2548.0,"['Entity1: you, Entity2: German authorities, Relation: requirement, Qualifier: residence permit']"
318,4318,4318,https://migri.fi/en/faq-students,"Researchers, students of the Finnish language and open university",2549.0,"['Researchers, None, None, None', 'students, None, None, None', 'Finnish language, None, None, None', 'open university, None, None, None']"
319,4319,4319,https://migri.fi/en/faq-students,A residence permit for studying is issued only for studies leading to a degree or a vocational qualification (occupation).,2550.0,"['Entity1: residence permit for studying, Entity2: studies leading to a degree or a vocational qualification, Relation: issued_by']"
320,4320,4320,https://migri.fi/en/faq-students,"If you intend to take a short language course, you will not be issued with a residence permit for studies.",2551.0,"['intend, language course, taken for, type', 'residence permit, studies, issued by, form']"
321,4321,4321,https://migri.fi/en/faq-students,The only exception to this rule is a language course taken prior to your studies which lead to a degree or a vocational qualification.,2552.0,"['Entity1: language course, Entity2: studies, Relation: eligibility, Qualifier: lead to, Qualifier Value: degree or vocational qualification']"
322,4322,4322,https://migri.fi/en/faq-students,"You can, however, stay in Finland and study the language in 90 days if you have a visa or if you are not required to have a visa to come to Finland.",2553.0,"['Entity1: Finland, Entity2: language, Relation: activity, Qualifier Key: time period, Qualifier Value: 90 days', 'Entity1: visa, Entity2: Finland, Relation: requirement', 'Entity1: visa, Entity2: study, Relation: eligible_for, Qualifier Key: time period, Qualifier Value: 90 days']"
323,4323,4323,https://migri.fi/en/faq-students,Finnish embassies (or consulates) abroad make decisions on issuing visas.,2554.0,"['Finnish embassies, visas, issued_by']"
324,4324,4324,https://migri.fi/en/faq-students,"If you have been issued with a residence permit on other grounds, you can freely attend Finnish language courses in Finland.",2555.0,"['other than Finnish language courses', 'residence permit, Finnish language courses, eligible_for, issued_on_grounds, other than Finnish language courses']"
325,4325,4325,https://migri.fi/en/faq-students,A person who studies abroad and carries out an internship in Finland is considered a trainee and not a student.,2556.0,"['trainee, student, definition, location: Finland']"
326,4326,4326,https://migri.fi/en/faq-students,Apply for a residence permit for internship.,2557.0,"['residence permit, internship, requirement']"
327,4327,4327,https://migri.fi/en/faq-students,A residence permit can be issued for studies other than those leading to a degree or a vocational qualification on reasonable grounds which include:,2558.0,[]
328,4328,4328,https://migri.fi/en/faq-students,The extent of the insurance coverage required depends on the duration of your studies.,2560.0,"['duration of studies, insurance coverage, dependence, None']"
329,4329,4329,https://migri.fi/en/faq-students,"An exchange student will, therefore, need a more comprehensive insurance than students studying for a degree.",2561.0,"['Entity1: exchange student, Entity2: insurance, Relation: requirement, Qualifier: more comprehensive than students studying for a degree']"
330,4330,4330,https://migri.fi/en/faq-students,"Please note, that if you are studying for a degree and some of the studies will be completed in another country, you will need a more comprehensive insurance.",2562.0,"['degree, insurance, requirement, comprehensive, True']"
331,4331,4331,https://migri.fi/en/faq-students,You can take out the insurance abroad from an insurance company in your home country or ask for a suitable insurance from an international insurance company.,2563.0,"['Entity1: insurance, Entity2: insurance company, Relation: where, Qualifier Key: location, Qualifier Value: abroad', 'Entity1: insurance company, Entity2: home country, Relation: issued_by', 'Entity1: insurance, Entity2: international insurance company, Relation: where']"
332,4332,4332,https://migri.fi/en/faq-students,Each insurance and its terms and conditions are assessed individually when the residence permit application is examined.,2564.0,[]
333,4333,4333,https://migri.fi/en/faq-students,You do not need to have insurance.,2565.0,[]
334,4334,4334,https://migri.fi/en/faq-students,"By presenting the European Health Insurance Card (EHIC), you can prove your right to necessary medical treatment in EU and EEA countries and in Switzerland.",2566.0,"['European Health Insurance Card, EU, services, services:necessary', 'European Health Insurance Card, EEA countries, services, services:necessary', 'European Health Insurance Card, Switzerland, services, services:necessary', 'European Health Insurance Card, medical treatment, services, services:necessary', 'European Health Insurance Card, right, services, services:necessary']"
335,4335,4335,https://migri.fi/en/faq-students,More information can be found under âInsuranceâ.,2567.0,"['Insurance, More information, description, ']"
336,4336,4336,https://migri.fi/en/faq-students,"No, you donât.",2568.0,[]
337,4337,4337,https://migri.fi/en/faq-students,A valid UK Global Health Insurance Card (GHIC) is regarded as sufficient proof of insurance.,2569.0,"['Entity1: UK Global Health Insurance Card, Entity2: proof of insurance, Relation: regarded as, Qualifier: sufficient']"
338,4338,4338,https://migri.fi/en/faq-students,Your health insurance card must be valid for the duration of your stay in Finland.,2570.0,"['Entity1: health insurance card, Entity2: stay in Finland, Relation: requirement, Qualifier Key: validity, Qualifier Value: for the duration of ']"
339,4339,4339,https://migri.fi/en/faq-students,"As a student, you do not need to have insurance if you have a municipality of residence in Finland and a Kela card.",2571.0,"['Entity1: student, Entity2: insurance, Relation: requirement, Qualifier Key: municipality of residence, Qualifier Value: in Finland', 'Entity1: student, Entity2: Kela card, Relation: requirement']"
340,4340,4340,https://migri.fi/en/faq-students,"If you do not have a municipality of residence in Finland but you have a Kela card, you can ask Kela to issue you with a certificate of entitlement to medical care.",2572.0,[]
341,4341,4341,https://migri.fi/en/faq-students,"When you have a Kela card, you are covered under the National Health Insurance scheme, but it does not mean the same thing as being entitled to treatment in the public healthcare system in Finland.",2573.0,"['Kela card, National Health Insurance scheme, coverage, None', 'entitled to treatment, public healthcare system, entitlement, None']"
342,4342,4342,https://migri.fi/en/faq-students,"With the Kela card, you are entitled to receive reimbursement for the costs of medicines and fees of private doctors.",2574.0,"['Kela card, reimbursement', 'medicines and fees of private doctors', 'entitled to receive']"
